Date,Ret,Vol5,Vol10,Vol100,Mom10,Mom20,Mom50,Mom100,VIX,VIXchg,CreditSpread,TermSpread,VIX_Regime,RSI14,Mom20_div_Vol20,Mom20_mul_Vol5,VolRatio,VIX_per_Ret,Mom10_lag1,VIXchg_lag1,VolRatio_lag1,Crash
2013-04-12,-0.0024504039220724,0.00538386590672,0.006542094395516,0.0068012101607463,0.0135951607818667,0.0177134906945686,0.0628787338207406,0.1837697207864959,12.0600004196167,-0.1336206642588217,0.8599999999999999,1.53,0,64.41377970924239,2.9120802354086277,9.536705863948985e-05,1.129417519680929,4919.630058118393,0.0192073689044911,-0.1187905350195174,1.002488574216946,0
2013-04-15,-0.0231736920392613,0.0132940683067925,0.010123114827729,0.0072337187120073,-0.0059599389196735,-0.0045561698452022,0.0408143744409699,0.1506561683105169,17.270000457763672,0.3093253227580319,0.8599999999999999,1.5,1,50.60148926463669,-0.5609083909568076,-6.0570033139466267e-05,0.610891280546616,745.2094909613375,0.0135951607818667,-0.1336206642588217,1.129417519680929,0
2013-04-16,0.0147626602840968,0.015144143723669,0.0111408187723686,0.0071095504060082,0.0037619800954367,0.0157444602943583,0.0454249002688376,0.1444797759800442,13.960000038146973,0.0872274043807816,0.8599999999999999,1.51,1,54.01810973717152,1.8157523035036558,0.00023843636954936202,0.5724633486548539,945.5649730158368,-0.0059599389196735,0.3093253227580319,0.610891280546616,0
2013-04-17,-0.0146114761168987,0.0148884732332596,0.0116886205946839,0.007286664346843,-0.0007731439517619,0.0032337084925473,0.0418609004390166,0.127270568558562,16.510000228881836,0.3357605734206177,0.8599999999999999,1.49,1,46.91051847330531,0.34708816324630065,4.8144982335454725e-05,0.6256552792186466,1129.8564388953034,0.0037619800954367,0.0872274043807816,0.5724633486548539,0
2013-04-18,-0.0062536077626702,0.0142499917236979,0.0117440012593596,0.0073245880275228,-0.0110359017311307,-0.0099559777091772,0.0249950179429538,0.1181330307251309,17.559999465942383,0.4346405060707137,0.8599999999999999,1.48,1,42.96039117106881,-1.0728826630934647,-0.00014187259995709586,0.6510881587422073,2807.5300853791214,-0.0007731439517619,0.3357605734206177,0.6256552792186466,0
2013-04-19,0.0086934801813751,0.0157987864010262,0.0120504396916663,0.0072559845748515,0.0020621591240115,0.0072556998696013,0.033153789150397,0.112692995220837,14.970000267028809,0.2412935112903251,0.8599999999999999,1.49,1,48.47497527439136,0.781041840585157,0.00011463125242978459,0.5879048489360839,1721.7820910210169,-0.0110359017311307,0.4346405060707137,0.6510881587422073,0
2013-04-22,0.00443792760426,0.0117890781908848,0.0119328898876268,0.0072562646290392,-0.0002559767420271,0.0036630771513852,0.0391132644077822,0.1200077828672308,14.390000343322754,-0.1667631753388995,0.8599999999999999,1.48,1,48.25356016811335,0.39953647106708634,4.3184302956923686e-05,0.7775450833244838,3241.7740558581754,0.0020621591240115,0.2412935112903251,0.5879048489360839,0
2013-04-23,0.0103094119859044,0.0106399217086724,0.012340756290007,0.007285496810504,0.0065707276103628,0.0182642001335529,0.0440165743802165,0.1373606264952023,13.479999542236328,-0.0343839895844555,0.8599999999999999,1.51,0,56.843775485226764,1.9487259425556511,0.00019432965949252683,0.8806925095125719,1307.416188670748,-0.0002559767420271,-0.1667631753388995,0.7775450833244838,0
2013-04-24,0.0006338437298214,0.0066623407480888,0.0116635593502012,0.0072538876717727,-0.0049789915816087,0.0108200471791388,0.0448854506860563,0.1289898420582245,13.609999656677246,-0.1756511527559801,0.8599999999999999,1.5,0,55.58000787618692,1.1730240386223025,7.20868412178197e-05,1.3841499274862816,21438.346190339053,0.0065707276103628,-0.0343839895844555,0.8806925095125719,0
2013-04-25,0.0040532033949916,0.0038778412482637,0.0116935615012763,0.0072512258321075,-0.0042094107728161,0.0149171064260908,0.0473947527409921,0.1283019802943505,13.619999885559082,-0.2243735592375688,0.8599999999999999,1.51,0,59.312354145168165,1.6117622921820964,5.7846170603834406e-05,2.385803463262455,3359.4762172970113,-0.0049789915816087,-0.1756511527559801,1.3841499274862816,0
