Date,Ret,Vol5,Vol10,Vol100,Mom10,Mom20,Mom50,Mom100,VIX,VIXchg,CreditSpread,TermSpread,VIX_Regime,RSI14,Mom20_div_Vol20,Mom20_mul_Vol5,VolRatio,VIX_per_Ret,Mom10_lag1,VIXchg_lag1,VolRatio_lag1,Crash,Reg_0,Reg_1,Reg_2
2017-11-28,0.0101450308835999,0.0047446684819242,0.0051157799347814,0.0039977278577494,0.0175744869693577,0.0238365480771431,0.052659025836736,0.091134662606563,10.029999732971191,-0.0582159537809113,0.6999999999999997,0.5899999999999999,0,67.12869528026907,6.2796047004873925,0.0001130965183794,0.7996486950183288,988.5638874984836,0.0082917749309576,-0.1364829727003851,1.1137725125316145,0,True,False,False
2017-11-29,-0.0006088525971346,0.004684256732757,0.0049911794875375,0.0040004460796802,0.0193223825083566,0.0216215889338102,0.0509658218720554,0.0893004100190191,10.699999809265137,0.0996917073652672,0.6999999999999997,0.5900000000000001,1,65.02477823986516,5.666703129079353,0.0001012810735361,0.8141602870425116,17545.222992472638,0.0175744869693577,-0.0582159537809113,0.7996486950183288,0,True,False,False
2017-11-30,0.0087551135840469,0.0051164247906716,0.0047591111412589,0.0040739948469509,0.0334193116996293,0.0292052594979617,0.0597856399376692,0.0996540951432651,11.279999732971191,0.1417003646066754,0.6999999999999997,0.6399999999999999,1,75.63646732700846,6.9787207199550565,0.0001494265137133,0.8175794994284836,1288.2427374540523,0.0193223825083566,0.0996917073652672,0.8141602870425116,0,True,False,False
2017-12-01,-0.0020754065239692,0.0058115816288421,0.0046495129921647,0.0040307516117106,0.0225816108846892,0.0266706277782813,0.0604274234698738,0.0891868966410438,11.43000030517578,0.1820062269902649,0.71,0.5900000000000001,1,73.06279772368987,6.270319996750499,0.0001549985304259,0.7315977360042196,5504.702558594601,0.0334193116996293,0.1417003646066754,0.8175794994284836,0,True,False,False
2017-12-04,-0.0012100573596327,0.005930449884338,0.0044638003799168,0.0040351903034811,0.0243544215179112,0.0220159044795278,0.0589319997218178,0.0860440035171441,11.68000030517578,0.1833840365352925,0.71,0.5700000000000001,1,70.91400376177111,5.1659191993201885,0.0001305642181742,0.7183335337875549,9644.464989435506,0.0225816108846892,0.1820062269902649,0.7315977360042196,0,True,False,False
2017-12-05,-0.0035966302891309,0.0048839121689945,0.0048555552712476,0.0040405386017498,0.0189312981797027,0.0167667521338081,0.0572852078875163,0.0771141954957079,11.329999923706056,0.1296111889675757,0.71,0.5299999999999998,1,69.17093951386774,3.822234526979911,8.188734478081987e-05,0.8977922210444637,3149.2952341256578,0.0243544215179112,0.1833840365352925,0.7183335337875549,0,True,False,False
2017-12-06,0.0001898586839537,0.0048616938270595,0.0045870334855165,0.0040399778717932,0.0125004170217166,0.0176670774222647,0.0568489901290623,0.0774502730458119,11.020000457763672,0.0299066031965202,0.71,0.55,1,76.15342203963161,4.038397649358196,8.589192124600656e-05,0.899454962760723,57739.05713631029,0.0189312981797027,0.1296111889675757,0.8977922210444637,0,True,False,False
2017-12-07,0.0031530775225965,0.0025583254704729,0.0045556018275195,0.0040470155566049,0.0165924076471624,0.0191425240690237,0.0560689071067364,0.0802757951488881,10.15999984741211,-0.0992907723468597,0.71,0.5700000000000001,0,73.39018436996177,4.349578704944276,4.897280689492388e-05,1.7192055217362752,3221.227054383937,0.0125004170217166,0.0299066031965202,0.899454962760723,0,True,False,False
2017-12-08,0.0054532682444747,0.0035683616029194,0.0047114921888956,0.0040474700202864,0.0197806165009466,0.0284308225080875,0.060555433741132,0.080317844259631,9.579999923706056,-0.1618547972069608,0.71,0.5799999999999998,0,81.02141416562282,6.503855772243454,0.0001014514553772,1.224414922337833,1756.4225839847202,0.0165924076471624,-0.0992907723468597,1.7192055217362752,0,True,False,False
2017-12-11,0.0030132775797153,0.0034728044572343,0.0046372510911609,0.0040534610956605,0.0233643457422807,0.0318498525695425,0.0600249542887552,0.0830905397315646,9.34000015258789,-0.2003424735828954,0.71,0.5700000000000001,0,81.55979458153857,7.295572913593928,0.0001106083099657,1.2564440803342016,3098.586611744648,0.0197806165009466,-0.1618547972069608,1.224414922337833,0,True,False,False
2017-12-12,0.0017646188662008,0.0019402678431642,0.0037360465917699,0.0040509272318943,0.014874263032341,0.0327101575435393,0.057308405214504,0.0859688145864374,9.920000076293944,-0.1244483545372255,0.71,0.5699999999999998,0,79.59844387754666,7.496981647968723,6.346646682656419e-05,2.2470419395555483,5618.426641328018,0.0233643457422807,-0.2003424735828954,1.2564440803342016,0,True,False,False
2017-12-13,-0.0001124988487811,0.0020407459133225,0.0037083495739715,0.00405059783943,0.0153783065651185,0.034997834595257,0.054931616151753,0.0861106501156678,10.18000030517578,-0.0762250560521623,0.71,0.5699999999999998,0,81.01121106023062,8.166975573300787,7.142168792540755e-05,2.0983448596031464,89692.54238701114,0.014874263032341,-0.1244483545372255,2.2470419395555483,0,True,False,False
2017-12-14,-0.0040861691749434,0.0035834022720079,0.0031038481754226,0.0040769940982551,0.0024527116745789,0.0359539913101705,0.0493759642956546,0.0790493906048614,10.489999771118164,0.0324803079391886,0.71,0.53,1,72.53391845190666,8.532928313249784,0.0001288376141486,1.1752470917966809,2566.568527534325,0.0153783065651185,-0.0762250560521623,2.0983448596031464,0,True,False,False
2017-12-15,0.0083273621905002,0.0045382443140479,0.0038834867697647,0.0041456706574726,0.012902683320652,0.0357756575794565,0.0518818414267416,0.0879911211168922,9.420000076293944,-0.016701445583124,0.71,0.51,0,77.60446460702283,8.519786840326923,0.0001623586745912,0.9248512767885576,1131.074737244128,0.0024527116745789,0.0324803079391886,1.1752470917966809,0,True,False,False
2017-12-18,0.0063413297222481,0.0049860666183031,0.0040729787731272,0.0041777417966607,0.0205607702831718,0.0454159374672924,0.059759137329679,0.0959091600665174,9.529999732971191,0.0203425671605215,0.71,0.55,0,75.97029217631679,10.906008948211571,0.0002264468897446,0.8348202240291923,1502.6023796178783,0.012902683320652,-0.016701445583124,0.9248512767885576,0,True,False,False
2017-12-19,-0.003840482614538,0.0057494782681957,0.0041110589264902,0.0041997303275038,0.0203110058558142,0.0396268177437031,0.0574350562734387,0.092982395068214,10.029999732971191,0.0110886749829886,0.71,0.5899999999999999,0,71.14376681459115,9.046650900403115,0.0002278335274551,0.761549680218801,2610.9710076554543,0.0205607702831718,0.0203425671605215,0.8348202240291923,0,True,False,False
2017-12-20,-0.0005239429982446,0.0057780852977225,0.0041523627395705,0.0041995796810625,0.0195828443912462,0.0323280551343247,0.0540999672511293,0.093029827616003,9.720000267028809,-0.0451866428641555,0.71,0.6200000000000001,0,64.56883663051559,7.563229304198577,0.0001867942600756,0.739454727276202,18516.29662559995,0.0203110058558142,0.0110886749829886,0.761549680218801,0,True,False,False
2017-12-21,0.0020593391471301,0.0049560663955557,0.0041314748197993,0.0041990709308828,0.0184711926315448,0.0353700818365789,0.0546139797348643,0.09284475700204,9.619999885559082,-0.0829361205473454,0.71,0.5900000000000001,0,69.3104917737373,8.35230268172189,0.0001752964739983,0.854087838043328,4669.134156364028,0.0195828443912462,-0.0451866428641555,0.739454727276202,0,True,False,False
2017-12-22,-0.0002614095570794,0.0037648248435975,0.0039680916646198,0.0042004739260854,0.0126825250724686,0.0327140097381373,0.0559116227235692,0.0920292859370408,9.899999618530272,0.0509553650051743,0.71,0.5700000000000001,0,70.83268369999313,7.686929927000846,0.0001231625165958,1.1298445122681235,37727.282987390296,0.0184711926315448,-0.0829361205473454,0.854087838043328,0,True,False,False
2017-12-26,-0.0011961538006768,0.0021173280823696,0.0039856282246597,0.004196069553307,0.0084325139363237,0.0319938798496892,0.0533663280716512,0.092843072568538,10.25,0.0755509220569865,0.71,0.5500000000000003,0,74.97648494682964,7.480687148468021,6.774154026970582e-05,2.01850875078512,8561.974237733913,0.0126825250724686,0.0509553650051743,1.1298445122681235,0,True,False,False
2017-12-27,0.000486394778848,0.0012437264762058,0.0039734148013138,0.004195220777364,0.0071457817983469,0.0221263330687282,0.0524750217645653,0.0913860699731183,10.470000267028809,0.0438684492294871,0.71,0.53,1,75.16297866940384,5.861084353848264,2.751910625892519e-05,3.0320928059473493,21481.56016725408,0.0084325139363237,0.0755509220569865,2.01850875078512,0,True,False,False
2017-12-28,0.0020576200492716,0.001434501396003,0.0039821848076317,0.004195733697775,0.0093316538006056,0.0248534653986294,0.0538975100133027,0.091602190337612,10.18000030517578,0.047325105505124,0.71,0.5200000000000002,0,74.51017382557488,6.61245390800629,3.5652330809846134e-05,2.6176110338425245,4945.060312988675,0.0071457817983469,0.0438684492294871,3.0320928059473493,0,True,False,False
2017-12-29,-0.0037706432869156,0.0021648483015566,0.0039389827986483,0.0042083110037256,0.0096514307296158,0.0121278145810217,0.0488974122852448,0.0901689411919368,11.039999961853027,0.147609157295891,0.71,0.51,1,63.40867999781886,3.4928958323385184,2.62548787973182e-05,1.6026687978086396,2927.1060707550087,0.0093316538006056,0.047325105505124,2.6176110338425245,0,True,False,False
2018-01-02,0.0071573644248279,0.0040885060448096,0.0037066196465457,0.0042538475047896,0.0084798966005654,0.0214919933416464,0.0561153928823241,0.0980160925087498,9.770000457763672,-0.0131312288662391,0.71,0.54,0,67.05390206292276,5.804438317832579,8.787014469232898e-05,0.9051662130501738,1364.8369764296488,0.0096514307296158,0.147609157295891,1.6026687978086396,0,True,False,False
2018-01-03,0.0063249767826214,0.0044688037761856,0.0037039308780264,0.0040068242843377,0.0084635089094542,0.0291982954551028,0.0573392964870183,0.1207809271640172,9.149999618530272,-0.1073171103872904,0.71,0.5,0,70.3243574302364,7.605090501709827,0.0001304814529879,0.8587198885509917,1446.4168827914405,0.0084798966005654,-0.0131312288662391,0.9051662130501738,0,True,False,False
2018-01-04,0.0042152750809885,0.004368977251123,0.0034370212915964,0.0040184295715583,0.016618766707801,0.0372673164315338,0.0659417746738735,0.1238455992022713,9.220000267028809,-0.1193887266590039,0.71,0.5,0,72.98107018384134,10.089260719259316,0.0001628200576997,0.8450297692098356,2186.7644045813045,0.0084635089094542,-0.1073171103872904,0.8587198885509917,0,True,False,False
2018-01-05,0.0066637122460102,0.004550529879066,0.0036741272676038,0.0039597733226997,0.0239297024313194,0.0439811584616069,0.0711631843436926,0.1202294333112157,9.220000267028809,-0.0943025549477521,0.71,0.5100000000000002,0,81.96617715723798,11.503784634567994,0.0002001375756954,0.8397594779379401,1383.4056035274923,0.016618766707801,-0.1193887266590039,0.8450297692098356,0,True,False,False
2018-01-08,0.0018288827418264,0.0022116837737733,0.0036770393968277,0.0039582801032347,0.0236942162187894,0.0426030692823649,0.0784603865283923,0.122415042070767,9.520000457763672,-0.1376811149765827,0.71,0.5300000000000002,0,79.52199086131222,11.162659459810117,9.422451704474615e-05,1.724408102112888,5202.519396549853,0.0239297024313194,-0.0943025549477521,0.8397594779379401,0,True,False,False
2018-01-09,0.0022630244399108,0.0022328345826604,0.0035626668781092,0.0039593886816141,0.0262791404246263,0.0392949513544131,0.0795054812801421,0.1229960196386805,10.079999923706056,0.0317297289066187,0.71,0.5699999999999998,0,77.61305173788465,10.521876598730358,8.773912630809168e-05,1.6713839837797433,4452.248724003703,0.0236942162187894,-0.1376811149765827,1.724408102112888,0,True,False,False
2018-01-10,-0.0015296339097464,0.0030350444479804,0.0036035069390128,0.0035907102014089,0.0259364868786,0.0345877106019869,0.069113156285113,0.1390368395551902,9.81999969482422,0.0732240551067437,0.71,0.5699999999999998,0,81.96912418988143,9.09450843936481,0.0001049752390309,1.252334232764713,6415.642324591664,0.0262791404246263,0.0317297289066187,1.6713839837797433,0,True,False,False
2018-01-11,0.0072959720016085,0.0036690299769405,0.003803913902918,0.0036282202634056,0.0329192842154812,0.0403003000357897,0.0809400080486364,0.1491437940630053,9.880000114440918,0.0715834954769256,0.71,0.56,0,85.70331833048525,10.06665053525616,0.000147863008911,1.090548988292089,1353.9862990104705,0.0259364868786,0.0732240551067437,1.252334232764713,0,True,False,False
2018-01-12,0.0065191997136666,0.0036363753618668,0.0039086418664251,0.0036635768893644,0.0375182729175387,0.0472000342522074,0.0862945236820196,0.1557304004044419,10.15999984741211,0.1019522291929628,0.71,0.5599999999999998,0,86.98181859902454,11.528769805607206,0.0001716370416339,1.1252917488972614,1558.2344550146745,0.0329192842154812,0.0715834954769256,1.090548988292089,0,True,False,False
2018-01-16,-0.0034181113946427,0.0047460070097448,0.0038346975690422,0.0035810128926386,0.0378854155615038,0.0479024947550743,0.0811520251619746,0.1398603333003889,11.65999984741211,0.2247898410449385,0.71,0.5100000000000002,1,81.83071494509875,11.852667995234215,0.0002273455758918,0.8511667837991496,3410.2427506988515,0.0375182729175387,0.1019522291929628,1.1252917488972614,0,True,False,False
2018-01-17,0.0095313053358105,0.0057640600531662,0.0041322457713593,0.0036394032708041,0.0403317846552955,0.0491536906194542,0.0910332135720883,0.1548655573191482,11.90999984741211,0.1815476128528808,0.71,0.52,1,86.1467735192521,11.864474282592782,0.0002833248245652,0.7184539821101656,1249.4354122993946,0.0378854155615038,0.2247898410449385,0.8511667837991496,0,True,False,False
2018-01-18,-0.0016809893823221,0.0057985518966198,0.0043925273714991,0.0036331681090206,0.0320552723352949,0.0407900813277539,0.0855745902707907,0.1556172954032517,12.220000267028809,0.2443992512005419,0.71,0.5700000000000003,1,83.73288248197828,9.875037257460258,0.0002365234034463,0.7120594204965393,7265.20654378821,0.0403317846552955,0.1815476128528808,0.7184539821101656,0,True,False,False
2018-01-19,0.0045501687730427,0.0054886072825131,0.0044026567981526,0.003645325092479,0.032399450330923,0.0495566559452345,0.0888292897309399,0.1581702404564529,11.270000457763672,0.1406882922289734,0.71,0.5800000000000001,1,84.37508607999312,12.621929707407482,0.000271997022718,0.7150301112000051,2476.287085752057,0.0320552723352949,0.2443992512005419,0.7120594204965393,0,True,False,False
2018-01-22,0.0081307187699335,0.0057791874761066,0.0045526921497461,0.0037024725100682,0.0339039614308125,0.0586449755704141,0.0984456792643591,0.1675390826430103,11.029999732971191,0.0856299112820049,0.71,0.5800000000000001,1,90.56917975481689,14.450139752442531,0.0003389203083531,0.7019558766614945,1356.4167730140764,0.032399450330923,0.1406882922289734,0.7150301112000051,1,True,False,False
2018-01-23,0.0021225213661415,0.0045373719598035,0.0045427340243974,0.0037026642175246,0.0342070013432549,0.058711725648068,0.0989081534138609,0.168679165721991,11.100000381469728,-0.048027399079827,0.71,0.5699999999999998,1,89.89036537976502,14.468842870322614,0.0002663969376672,0.8938896680528912,5227.166798721103,0.0339039614308125,0.0856299112820049,0.7019558766614945,1,True,False,False
2018-01-24,-0.0003883006866046,0.0039326411839921,0.0046900486120699,0.003693795286978,0.0314711735796677,0.0585773493941217,0.1024807040254127,0.1627170191029465,11.470000267028809,-0.0369437099933218,0.71,0.5699999999999998,1,88.2603717756185,14.417103391851692,0.0002303636966764,1.0326426514138198,29463.087689538326,0.0342070013432549,-0.048027399079827,0.8938896680528912,1,True,False,False
2018-01-25,0.0004236604432268,0.0034500063412967,0.0045125116434927,0.0036672096276781,0.0334890269752545,0.0602941015625753,0.1032900249390582,0.1562537777153192,11.579999923706056,-0.0523731857068415,0.71,0.5499999999999998,1,87.49217898765316,15.098031418792438,0.0002080150327336,1.156911084952725,27268.84528192677,0.0314711735796677,-0.0369437099933218,1.0326426514138198,1,True,False,False
2018-01-26,0.0115779192051104,0.0052288438466106,0.0050980794348939,0.0038042249542107,0.0378823190879122,0.07204866213219,0.1150267488590308,0.1679889044822688,11.079999923706056,-0.0168589641828035,0.71,0.5300000000000002,1,88.57000794702105,16.427255117322435,0.0003767312036464,0.8384422712449657,956.9114118022222,0.0334890269752545,-0.0523731857068415,1.156911084952725,1,True,False,False
2018-01-29,-0.0066300631244345,0.006571586803377,0.005928778768754,0.0037917881850104,0.0243233254665411,0.0627541675471958,0.1102125984990995,0.1686384079080696,13.84000015258789,0.2547597903576521,0.71,0.5900000000000003,1,79.1440360434051,12.723907647996665,0.00041239445931,0.7502356003483976,2087.146494140511,0.0378823190879122,-0.0168589641828035,0.8384422712449657,1,True,False,False
2018-01-30,-0.0102570881188341,0.0083363860074009,0.0069787564324293,0.0039669202057593,0.0172939749826432,0.0558345799730748,0.1043527440691165,0.1527163342385999,14.789999961853027,0.3324323832045415,0.71,0.6000000000000001,1,67.38931621520945,10.013193434851448,0.0004654586112166,0.6686869481108245,1441.7891317094682,0.0243233254665411,0.2547597903576521,0.7502356003483976,1,True,False,False
2018-01-31,0.0004968734312551,0.0083634329658198,0.0064201920777598,0.0039649591996949,0.0081900738997164,0.0488521788518463,0.0955879076318522,0.1534290993571911,13.539999961853027,0.1804707625661139,0.71,0.5800000000000001,1,68.99406367815516,8.888043940367629,0.0004085719230616,0.6569952335415836,27195.666833877327,0.0172939749826432,0.3324323832045415,0.6686869481108245,1,True,False,False
2018-02-01,-0.0011351553873139,0.0083317867718955,0.0063987135247924,0.0039646972241005,0.0087413049289881,0.0410767821743476,0.0975695900442124,0.153474923254933,13.470000267028809,0.1632124659563796,0.69,0.6199999999999997,1,64.52125738728702,7.510541873198806,0.0003422429903522,0.6562290624808845,11855.7729140154,0.0081900738997164,0.1804707625661139,0.6569952335415836,1,True,False,False
2018-02-02,-0.0217698744098069,0.0088854409917433,0.0094236368479182,0.0044935407847969,-0.0176885494788641,0.0141378015717923,0.0718464342078339,0.1164557595287252,17.309999465942383,0.5622743307883082,0.69,0.69,1,44.66054831492889,1.8612378760595216,0.0001256206016191,0.8546631126712367,795.098953772152,0.0087413049289881,0.1632124659563796,0.6562290624808845,0,True,False,False
2018-02-05,-0.0418225685761413,0.0174650446094835,0.0151239504310777,0.0062092069741432,-0.0663624815767711,-0.0347084711617904,0.0203434158883479,0.0661692322392728,37.31999969482422,1.6965317401276103,0.69,0.69,1,30.65269728132175,-2.882711445012645,-0.0006061849971676,0.689292693632827,892.3198322228728,-0.0176885494788641,0.5622743307883082,0.8546631126712367,0,True,False,False
2018-02-06,0.0197022279721301,0.0235383225489379,0.0171538281968751,0.0064945501313903,-0.049984171240178,-0.0174869785096772,0.0413678745530756,0.0866536385806258,29.979999542236328,1.0270452751563195,0.69,0.69,1,35.54891551853625,-1.3508775363873762,-0.0004116141405671,0.5498842565193802,1521.578067545204,-0.0663624815767711,1.6965317401276103,0.689292693632827,0,True,False,False
2018-02-07,-0.0054249602207695,0.0230916871426117,0.0170777942328489,0.0065238574320827,-0.0547709362258392,-0.0250234682872558,0.0333316521320177,0.0811042129585302,27.729999542236328,1.0480058803812078,0.69,0.69,1,34.60413097859781,-1.930336637517474,-0.0005778341009123,0.5613147759946491,5110.6160778863405,-0.049984171240178,1.0270452751563195,0.5498842565193802,0,True,False,False
2018-02-08,-0.037508868333529,0.0251986852332909,0.0196402957003849,0.0075650699959362,-0.09061068100592,-0.0601561175711189,-0.0049307260281939,0.0391544486259851,33.459999084472656,1.4840384870944927,0.69,0.7200000000000002,1,25.24978897921405,-3.931854064772709,-0.0015158550715314,0.6070981458247128,892.0318990979694,-0.0547709362258392,1.0480058803812078,0.5613147759946491,0,True,False,False
2018-02-09,0.0150217464615209,0.0287169576600785,0.0200720575248127,0.0077032167078274,-0.0875147457704997,-0.0529476882067631,-0.0001267922551951,0.0525255568248987,29.059999465942383,0.6787984033805579,0.69,0.7800000000000002,1,27.746349715537903,-3.379768829359856,-0.0015204965204326,0.5454798755658302,1934.3999141818945,-0.09061068100592,1.4840384870944927,0.6070981458247128,0,True,False,False
2018-02-12,0.0146844576107154,0.0237561847111922,0.0214295426154083,0.0078319116265138,-0.0679357499203066,-0.0452648478098905,0.0151738947423805,0.0669130666309814,25.61000061035156,-0.3137727540254154,0.69,0.77,1,32.3500715401201,-2.825764498738065,-0.0010753200854957,0.674222144937648,1743.9021165853867,-0.0875147457704997,0.6787984033805579,0.5454798755658302,0,True,False,False
2018-02-13,0.002487153969602,0.0215681823100416,0.0215796188296499,0.0078339257516137,-0.0559341964841567,-0.0396075460961848,0.00886605165123,0.0691817541605883,24.96999931335449,-0.1671114177911732,0.69,0.73,1,33.287883263574,-2.46788548252088,-0.0008542627750558,0.744032987290845,10035.55230842432,-0.0679357499203066,-0.3137727540254154,0.674222144937648,0,True,False,False
2018-02-14,0.0134962523191766,0.0224897266504312,0.0223602214946674,0.0079298552084119,-0.0436680221452564,-0.035835592573964,0.0246084414845373,0.0865228896689309,19.26000022888184,-0.3054453463099991,0.69,0.7400000000000002,1,37.50681510970992,-2.209165699050657,-0.0008059326813446,0.7212005308720657,1426.957114932026,-0.0559341964841567,-0.1671114177911732,0.744032987290845,0,True,False,False
2018-02-15,0.0127601778793486,0.0052241629485125,0.0229964033053195,0.0080182471647948,-0.0303643688857297,-0.021888488164148,0.038939804210863,0.1001666044636031,19.1299991607666,-0.4282725736940019,0.69,0.71,1,37.6885045600573,-1.323340537769662,-0.000114349028866,3.1653231454061577,1499.0778548526198,-0.0436680221452564,-0.3054453463099991,0.7212005308720657,0,True,False,False
2018-02-16,0.0002932759592038,0.0067927439632835,0.0220156421557192,0.0080127238567269,-0.0084950600464445,-0.0260333442353511,0.0429957704579624,0.1027439999944472,19.459999084472656,-0.3303510171333862,0.69,0.6600000000000001,1,39.12806759991479,-1.578465522083408,-0.0001768378418987,2.427500634989312,66128.4025277637,-0.0303643688857297,-0.4282725736940019,3.1653231454061577,0,True,False,False
2018-02-20,-0.0062613494669645,0.0084661477634697,0.016900689786706,0.0080455870042587,0.0283030561073918,-0.0399376865088725,0.0362684648795945,0.0951792806105931,20.600000381469727,-0.1956267125919861,0.69,0.6299999999999999,1,40.03850760262812,-2.4384296041886766,-0.0003381183553152,1.934234055110595,3289.5002890113387,-0.0084950600464445,-0.3303510171333862,2.427500634989312,0,True,False,False
2018-02-21,-0.0049741465485385,0.0095144443024998,0.0159538542629116,0.0080615786764684,0.0034185450833088,-0.0467364992997055,0.0278729505751109,0.0855046635584337,20.020000457763672,-0.1982378450824968,0.69,0.6800000000000002,1,38.86493627697266,-2.856155854626112,-0.0004446718194808,1.7195652662322276,4024.0021600257687,0.0283030561073918,-0.1956267125919861,1.934234055110595,0,True,False,False
2018-02-22,0.0012956653773881,0.0075265297484624,0.0158195146321918,0.0080616259702333,0.010198928754761,-0.045130612347477,0.0236226411263451,0.0856085541469944,18.71999931335449,-0.0280374303795475,0.69,0.6699999999999999,1,39.50031570449933,-2.7555799284886944,-0.0003396768963996,2.175600826297246,14437.031820084972,0.0034185450833088,-0.1982378450824968,1.7195652662322276,0,True,False,False
2018-02-23,0.0159393176850581,0.0088296866536574,0.0087753221389798,0.0081976373417111,0.0662963809633621,-0.0303214602698761,0.0368142783735245,0.0990490080388242,16.489999771118164,-0.1380031105836516,0.69,0.6299999999999999,1,49.28032315661803,-1.7975988602292992,-0.0002677289930643,1.9100164449351853,1034.483759792022,0.010198928754761,-0.0280374303795475,2.175600826297246,0,True,False,False
2018-02-26,0.0116125545723984,0.0099058297199907,0.0084671703387784,0.0082597895681938,0.0627149710220935,-0.0302882594934089,0.0470067728581533,0.1070090612594385,15.800000190734863,-0.1880780609418499,0.69,0.6399999999999997,1,66.21021270074868,-1.7954810610690362,-0.0003000303410566,1.702680039986721,1360.4792651757343,0.0662963809633621,-0.1380031105836516,1.9100164449351853,0,True,False,False
2018-02-27,-0.0124866772444551,0.0116760418464755,0.0096895872742717,0.0083690989693877,0.0342576791283726,-0.0360053919140491,0.034049466587289,0.0908514749677869,18.59000015258789,-0.0975728248379008,0.69,0.6299999999999999,1,56.407060136599135,-2.116104044069793,-0.0004204004626871,1.4570423120681586,1488.667571132366,0.0627149710220935,-0.1880780609418499,1.702680039986721,0,True,False,False
2018-02-28,-0.0101299848516273,0.0126625526695625,0.0106024643819314,0.0084414512694046,0.0212406816907368,-0.035881595256567,0.0277742204935085,0.07852156370859,19.850000381469727,-0.0084915121082337,0.69,0.6200000000000001,1,54.66257951651926,-2.1092428255711915,-0.0004543525898042,1.343272338045733,1959.335708441149,0.0342576791283726,-0.0975728248379008,1.4570423120681586,0,True,False,False
2018-03-01,-0.0145405358371764,0.0144950137963723,0.0109706348752663,0.0085629544162278,-0.0070103439876448,-0.050372238276403,0.0044652863605874,0.0565787950662142,22.46999931335449,0.2003205201682256,0.7699999999999996,0.5899999999999999,1,63.76064431017116,-2.9216857916086623,-0.0007301462887706,1.1892795638468106,1545.228754717122,0.0212406816907368,-0.0084915121082337,1.343272338045733,0,True,False,False
2018-03-02,0.0051546947844289,0.0117071899442313,0.0101723118802859,0.0085732617711703,-0.0144673572146515,-0.0443924339291139,0.0032808635733896,0.0632360624799108,19.59000015258789,0.1879927486050849,0.7699999999999996,0.6099999999999999,1,61.11427000674151,-2.5626287382751216,-0.0005197106560948,1.4794777366607093,3799.681899664254,-0.0070103439876448,0.2003205201682256,1.1892795638468106,0,True,False,False
2018-03-05,0.0115584539373987,0.0116890738538742,0.0109740413144592,0.0086389600368954,-0.003368411644262,-0.0118348568315272,0.0187898840588718,0.0773041383806032,18.729999542236328,0.1854429946918367,0.7699999999999996,0.6399999999999997,1,60.26379855909644,-0.6989541849317225,-0.0001383385155537,1.4483428989969067,1620.3187143329076,-0.0144673572146515,0.1879927486050849,1.4794777366607093,0,True,False,False
2018-03-06,0.002534515572546,0.01089443442959,0.0107926455623879,0.0086387409942957,0.0054530596153974,0.0339104539750407,0.0219074441353801,0.0771926033967893,18.36000061035156,-0.0123722184157331,0.7699999999999996,0.6299999999999999,1,60.29940480574248,2.447722611657704,0.0003694352173087,1.2714389255280747,7241.131077698584,-0.003368411644262,0.1854429946918367,1.4483428989969067,0,True,False,False
2018-03-07,-0.0003663239957146,0.0096745201942854,0.0106254597875106,0.0086391242858273,0.0101091690700727,0.0135622728036024,0.0194337351185591,0.0751090684693611,17.760000228881836,-0.1052896782077111,0.7699999999999996,0.6400000000000001,1,55.33273132997742,1.0276664197927556,0.0001312084821188,1.3638703154378589,48349.68702311742,0.0054530596153974,-0.0123722184157331,1.2714389255280747,0,True,False,False
2018-03-08,0.0048390132889792,0.0044048755075285,0.01069316241869,0.0086456413537033,0.0136837058811898,0.0240221937773343,0.0246346377968664,0.0819236230948656,16.540000915527344,-0.263907368893545,0.7699999999999996,0.6099999999999999,1,51.92516611114661,1.827679566853257,0.0001058147730068,2.982959412377424,3417.3461781993933,0.0101091690700727,-0.1052896782077111,1.3638703154378589,1,True,False,False
2018-03-09,0.0174024328912252,0.0072054808305369,0.0109215987427332,0.0088031204484,0.0151435726453763,0.0824439176699824,0.0437142160454946,0.0994134113120246,14.640000343322754,-0.2526799270397774,0.7699999999999996,0.6299999999999999,0,58.86694106753168,8.270935980569355,0.0005940480683654,1.383047686269727,841.213364904819,0.0136837058811898,-0.263907368893545,2.982959412377424,1,True,False,False
2018-03-12,-0.0012554263780208,0.0075361010654654,0.0103483219250068,0.0088058974596823,0.0022306762052337,0.0650855440208983,0.0418971363603333,0.09657071126728,15.779999732971191,-0.1575013284230391,0.7699999999999996,0.6000000000000001,0,61.43942009040834,6.722046581260291,0.0004904912376422,1.284499165665293,12559.43046804606,0.0151435726453763,-0.2526799270397774,1.383047686269727,1,True,False,False
2018-03-13,-0.0064626545433156,0.0090781681671729,0.0096766878773254,0.0088371185805679,0.0083444776154182,0.0428880191804339,0.0330381151609495,0.0887162973169604,16.350000381469727,-0.109477133009929,0.7699999999999996,0.5800000000000001,0,60.563668300187686,4.507071981245593,0.0003893446504769,1.047972271945352,2529.528809422234,0.0022306762052337,-0.1575013284230391,1.284499165665293,1,True,False,False
2018-03-14,-0.0051313564762991,0.0097248595462076,0.0091604730787695,0.0088575940301925,0.0134363980097929,0.0349624779537256,0.0316271262365985,0.0820710231528318,17.229999542236328,-0.0298423806202212,0.7699999999999996,0.5500000000000003,1,57.50619349186294,3.622001085248029,0.0003400051874873,0.9923860301318894,3357.132268930146,0.0083444776154182,-0.109477133009929,1.047972271945352,1,True,False,False
