Date,Vol5,Vol20,VIX,Label,Vol20_div_Vol5,VIX_mul_Vol5,Vol20_sq,Vol5_sq,Regime_0,Regime_1,Regime_2
2018-01-18,0.0057984377216505,0.0041296253079342,12.220000267028809,0,0.7120733950668106,0.070856910506919,1.705380518393064e-05,3.362188001185944e-05,True,False,False
2018-01-19,0.0054884247349826,0.0039252209934611,11.270000457763672,0,0.7150514276016467,0.0618545492756553,1.5407359847507745e-05,3.0122806071568828e-05,True,False,False
2018-01-22,0.0057790522147405,0.0040574186078325,11.029999732971191,0,0.7019691963136808,0.0637429443854143,1.646264575918542e-05,3.339744450069708e-05,True,False,False
2018-01-23,0.0045371791973616,0.0040567894648288,11.100000381469728,0,0.8939244768446629,0.0503626908215102,1.6457540761945946e-05,2.058599506897085e-05,True,False,False
2018-01-24,0.0039324449445709,0.0040620182878757,11.470000267028809,0,1.032687210604603,0.0451051445643043,1.6499992571036636e-05,1.546412324208123e-05,True,False,False
2018-01-25,0.003449957698439,0.0039924781517849,11.579999923706056,0,1.1569188905418488,0.0399505098847127,1.5939881792479768e-05,1.190220812101852e-05,True,False,False
2018-01-26,0.005228870783584,0.0043849106768001,11.079999923706056,0,0.8384357584060894,0.0579358878831795,1.922744164351551e-05,2.7341089671418357e-05,True,False,False
2018-01-29,0.0065715667572961,0.004930956820651,13.84000015258789,0,0.7502330524337731,0.0909504849237195,2.4314335167124616e-05,4.318548964559918e-05,True,False,False
2018-01-30,0.008336391421981,0.0055750926408658,14.789999961853027,0,0.6686854867060007,0.1232952288130909,3.1081657954236e-05,6.949542194047842e-05,True,False,False
2018-01-31,0.008363443936547,0.0054953844427521,13.539999961853027,0,0.6569933978206205,0.1132410305818063,3.019925017364181e-05,6.994719447976477e-05,True,False,False
2018-02-01,0.0083318029067955,0.0054682056707698,13.470000267028809,0,0.6562264500832503,0.1122293873793668,2.9901273257839e-05,6.941893967768596e-05,True,False,False
2018-02-02,0.0088854667925282,0.0075949178367068,17.309999465942383,0,0.854661139688572,0.1538074254333119,5.768277694632709e-05,7.895152012112137e-05,True,False,False
2018-02-05,0.0174650762817996,0.012039216130782,37.31999969482422,0,0.6892913975949697,0.6517966415068428,0.0001449427250436,0.000305028889529,False,False,True
2018-02-06,0.0235383078949842,0.0129438953050859,29.979999542236328,0,0.5498842770922763,0.705678459916644,0.000167544425669,0.000554051938559,False,False,True
2018-02-07,0.0230916566595963,0.012962253081303,27.729999542236328,0,0.5613149354089779,0.6403316286000839,0.0001680200049437,0.0005332246072846,False,True,False
2018-02-08,0.025198623783907,0.0152986552298304,33.459999084472656,0,0.6070985567491065,0.8431459287394992,0.0002340488518412,0.0006349706406028,False,False,True
2018-02-09,0.0287168054627273,0.0156650074652582,29.059999465942383,0,0.5454806595716284,0.8345103514104266,0.0002453924588865,0.0008246549159841,False,True,False
2018-02-12,0.0237560672375446,0.0160175799369371,25.61000061035156,0,0.6742237910420036,0.6083928964530699,0.0002565628670361,0.0005643507305947,False,True,False
2018-02-13,0.0215680827083848,0.0160481450699641,24.96999931335449,0,0.7440346577059356,0.5385550104187413,0.0002575429601866,0.0004651821917157,False,True,False
2018-02-14,0.0224896400163908,0.0162202894583675,19.26000022888184,0,0.7212017731174579,0.4331504718631569,0.0002630977901132,0.0005057839080668,False,True,False
2018-02-15,0.0052240621891469,0.0165392933643813,19.1299991607666,0,3.165377322921717,0.0999363052941727,0.000273548224993,2.7290825756074305e-05,False,True,False
2018-02-16,0.0067928187288146,0.0164917908175474,19.459999084472656,0,2.42746995111907,0.1321882462437208,0.0002719791643697,4.61423862825344e-05,False,True,False
2018-02-20,0.0084661855012493,0.0163774190909664,20.600000381469727,0,1.9342223090010224,0.174403424555329,0.0002682198560811,7.167629694156386e-05,False,True,False
2018-02-21,0.0095144351600323,0.0163623966455678,20.020000457763672,0,1.719563674217949,0.1904789962592094,0.0002677280239868,9.052447641445886e-05,False,True,False
2018-02-22,0.0075264867777552,0.0163768701945286,18.71999931335449,0,2.175609294050784,0.1408958273115489,0.0002682018773684,5.664800321572386e-05,False,True,False
2018-02-23,0.0088298307808339,0.0168667488548156,16.489999771118164,0,1.9099843801132,0.1456039075549631,0.0002844872169314,7.79659116181618e-05,True,False,False
2018-02-26,0.0099058434841788,0.0168681354421506,15.800000190734863,1,1.7026750719428407,0.1565123289394147,0.0002845339932947,9.81257351330476e-05,True,False,False
2018-02-27,0.0116759686468898,0.0170139129684808,18.59000015258789,0,1.4570487840619932,0.2170562589272928,0.000289473234499,0.0001363282438431,False,True,False
2018-02-28,0.0126626305514404,0.0170105803876381,19.850000381469727,0,1.343262527956745,0.2513532212765021,0.0002893598451242,0.0001603422124822,False,True,False
2018-03-01,0.014495096494924,0.0172397964564811,22.46999931335449,0,1.189271640301087,0.3257048082879493,0.0002972105818608,0.0002101078223971,False,True,False
2018-03-02,0.0117072134700426,0.0173220021209336,19.59000015258789,0,1.4794744019021184,0.2293443136645135,0.0003000517574776,0.0001370588472331,False,True,False
2018-03-05,0.0116889464801661,0.0169312006016939,18.729999542236328,0,1.4483556986698307,0.2189339622227359,0.0002866655538147,0.0001366314698161,False,True,False
2018-03-06,0.0108944736987497,0.0138528375646277,18.36000061035156,0,1.2714304992739665,0.2000225437585035,0.0001919011085919,0.0001186895571727,False,True,False
2018-03-07,0.0096744461401791,0.0131961225148655,17.760000228881836,0,1.3638774195709833,0.1718181656638858,0.0001741376494273,9.35949081192263e-05,True,False,False
2018-03-08,0.0044045994533063,0.0131425189412666,16.540000915527344,0,2.983139770321936,0.0728520789902174,0.0001727258041215,1.940049634406616e-05,True,False,False
2018-03-09,0.0072053999308368,0.0099669130987559,14.640000343322754,0,1.3830641089050066,0.1054870574612285,9.933935671815194e-05,5.1917788163302965e-05,True,False,False
2018-03-12,0.00753615562065,0.0096814302588645,15.779999732971191,0,1.2844938788764957,0.1189205336814863,9.373009185725716e-05,5.6793641538654594e-05,True,False,False
2018-03-13,0.0090782820044069,0.0095147395079156,16.350000381469727,0,1.047961667376048,0.1484299142351425,9.053026790349e-05,8.241520415153817e-05,True,False,False
2018-03-14,0.0097249657131521,0.0096518346238736,17.229999542236328,0,0.9923780227624848,0.1675611547858746,9.315791160660524e-05,9.457495812198394e-05,True,False,False
2018-03-15,0.0096347542557619,0.0092618524612147,16.59000015258789,0,0.9611964165313144,0.1598405745732367,8.578191101330879e-05,9.282848956892204e-05,True,False,False
2018-03-16,0.0031221399284493,0.0088423480462916,15.800000190734863,0,2.831236591657294,0.0493298114649998,7.818711897175689e-05,9.7477577328174e-06,True,False,False
2018-03-19,0.0056400115755835,0.0093793087530174,19.020000457763672,0,1.6626997883880807,0.1072730227493905,8.79714326844288e-05,3.180973057271587e-05,False,True,False
2018-03-20,0.0062668902628395,0.0092787318409185,18.200000762939453,0,1.4803596508269146,0.1140574075649367,8.609486457567481e-05,3.927391356647253e-05,True,False,False
2018-03-21,0.0062085275972254,0.0092147357614106,17.860000610351562,0,1.483967277241511,0.1108843066758301,8.491135515261938e-05,3.85458149255094e-05,True,False,False
2018-03-22,0.0115326309708646,0.0108050950104532,23.34000015258789,0,0.936833772274163,0.2691716086197196,0.0001167500781849,0.0001330015771101,False,True,False
2018-03-23,0.0116978663261227,0.0109406981536017,24.8700008392334,0,0.9351930220086312,0.2909259453479116,0.0001196988760882,0.0001368400765838,False,True,False
2018-03-26,0.020980648037593,0.0124938720922583,21.030000686645508,0,0.5954666702002112,0.4412230426368485,0.0001560968398577,0.0004401875920773,False,True,False
2018-03-27,0.0214110059185154,0.0127309781690821,22.5,0,0.5945719526479937,0.4817476331665964,0.0001620778051416,0.0004584311744427,False,True,False
2018-03-28,0.0213475228354126,0.0125992880369339,22.8700008392334,0,0.5901714200119923,0.4882178651614403,0.0001587420590376,0.0004557167312084,False,True,False
2018-03-29,0.0203957811290212,0.0126428531419758,19.96999931335449,0,0.6198455070926431,0.4073037351418818,0.0001598417355695,0.0004159878878629,False,True,False
2018-04-02,0.0204657628029857,0.0133957565479162,23.6200008392334,0,0.6545127178569744,0.4834013345820739,0.000179446293491,0.000418847447108,False,True,False
2018-04-03,0.0161293600860418,0.0134652056897194,21.100000381469727,0,0.8347740297112983,0.3403295039683446,0.0001813117642664,0.0002601562567851,False,True,False
2018-04-04,0.014907968909035,0.0137265013358258,20.059999465942383,0,0.920687501568763,0.2990538483535278,0.0001884168389224,0.0002222475369927,False,True,False
2018-04-05,0.0147310774943157,0.0138840398312927,18.940000534057617,0,0.9424359759612853,0.2790066156095835,0.0001927665620369,0.0002170046441435,False,True,False
2018-04-06,0.0178361618046248,0.0145871654533782,21.489999771118164,0,0.8177963295481265,0.3832991130990135,0.0002127853959642,0.0003181286679207,False,True,False
2018-04-09,0.0143395437056852,0.0139490532369627,21.770000457763672,0,0.9727004445049532,0.312171873036889,0.0001945760862076,0.0002056225136872,False,True,False
2018-04-10,0.0149315868393019,0.0145762769984871,20.46999931335449,0,0.9761387732313728,0.3056495723478028,0.0002124678511366,0.0002229522855396,False,True,False
2018-04-11,0.0146905907756177,0.0145598438701928,20.239999771118164,0,0.9910324955658616,0.2973375539360928,0.0002119890535243,0.0002158134573366,False,True,False
2018-04-12,0.0147348962229555,0.0147187672520225,18.489999771118164,0,0.9988376023640616,0.2724482277898971,0.0002166421094192,0.0002171171667012,False,True,False
2018-04-13,0.0085685776614047,0.0147223142179257,17.40999984741211,0,1.717974303941656,0.1491789357775946,0.0002167465359313,7.342052313952363e-05,True,False,False
2018-04-16,0.0087651887731672,0.0148744670422613,16.559999465942383,0,1.6967997640880366,0.145151521402533,0.0002212497697913,7.682853422925634e-05,True,False,False
